Make,Type,Model type,Model,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,Year
KIA,Export,,K7 / Cadenza,75.0,202.0,0.0,1.0,54.0,142.0,199.0,59.0,104.0,124.0,61.0,172.0,1193.0,2021
KIA,Export,,K9,3.0,1.0,72.0,48.0,3.0,0.0,25.0,0.0,2.0,0.0,0.0,73.0,227.0,2021
KIA,Export,,Stonic,7326.0,6221.0,9982.0,7584.0,6231.0,7339.0,5731.0,4418.0,5070.0,4958.0,5573.0,6143.0,76576.0,2021
KIA,Export,,Seltos,7865.0,7909.0,7301.0,7157.0,5147.0,5981.0,4944.0,5091.0,5808.0,5073.0,5178.0,7134.0,74588.0,2021
KIA,Export,,Soul,7686.0,7614.0,8902.0,11024.0,6996.0,9750.0,8913.0,7171.0,5572.0,6501.0,7607.0,8385.0,96121.0,2021
KIA,Export,,Niro,13133.0,9618.0,11219.0,10433.0,9451.0,9872.0,9046.0,7561.0,7335.0,7584.0,11172.0,13000.0,119424.0,2021
KIA,Export,,EV6,0.0,0.0,4.0,1.0,9.0,10.0,8.0,3760.0,3716.0,4234.0,2607.0,4110.0,18459.0,2021
KIA,Export,,Sportage,7923.0,10350.0,10984.0,14470.0,8944.0,10915.0,8522.0,4553.0,6654.0,7544.0,8260.0,10680.0,109799.0,2021
KIA,Export,,Sorento,4855.0,5848.0,4870.0,5122.0,5251.0,5308.0,3541.0,4508.0,4570.0,3693.0,4066.0,4646.0,56278.0,2021
KIA,Export,,Mohave / Borrego,108.0,288.0,0.0,108.0,144.0,216.0,144.0,108.0,0.0,108.0,180.0,0.0,1404.0,2021
KIA,Export,,New Carens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
KIA,Export,,Carnival / Sedona,2958.0,4814.0,5053.0,5223.0,4057.0,5468.0,4285.0,3545.0,2866.0,2446.0,3314.0,2255.0,46284.0,2021
KIA,Export,,BongoⅢ (Truck),3144.0,2856.0,2444.0,3311.0,2575.0,2733.0,3722.0,2464.0,2070.0,2474.0,2938.0,3677.0,34408.0,2021
KIA,Export,,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,2021
KIA,Export,,Military,4.0,100.0,0.0,50.0,0.0,13.0,103.0,50.0,22.0,0.0,0.0,100.0,442.0,2021
KIA,Domestic,,Morning,1534.0,1700.0,3559.0,2790.0,2258.0,2414.0,3278.0,2153.0,1940.0,2246.0,3356.0,2152.0,29380.0,2022
KIA,Domestic,,Ray,3598.0,3218.0,3566.0,3993.0,3788.0,3812.0,4125.0,2836.0,3860.0,3363.0,4098.0,4309.0,44566.0,2022
KIA,Domestic,,Pride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
KIA,Domestic,,K3,1792.0,1573.0,2020.0,2351.0,1726.0,1610.0,2468.0,800.0,838.0,1500.0,2114.0,2229.0,21021.0,2022
KIA,Domestic,,K5,3342.0,2562.0,2642.0,2624.0,2618.0,2352.0,2859.0,2155.0,2055.0,2514.0,3208.0,2567.0,31498.0,2022
KIA,Domestic,,Stinger,166.0,164.0,218.0,235.0,206.0,184.0,112.0,157.0,57.0,184.0,193.0,108.0,1984.0,2022
KIA,Domestic,,K7 / K8,2566.0,2932.0,2722.0,4176.0,3636.0,4012.0,4807.0,4257.0,3990.0,3613.0,3867.0,5072.0,45650.0,2022
KIA,Domestic,,K9,487.0,537.0,1001.0,664.0,419.0,453.0,567.0,602.0,260.0,371.0,620.0,604.0,6585.0,2022
KIA,Domestic,,Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
KIA,Domestic,,Seltos,3468.0,3538.0,4266.0,3364.0,2863.0,3261.0,4120.0,3610.0,3513.0,3150.0,3449.0,4493.0,43095.0,2022
KIA,Domestic,,Soul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
KIA,Domestic,,Niro,1224.0,2569.0,2413.0,3613.0,2687.0,2882.0,1955.0,1489.0,1426.0,1098.0,1738.0,1684.0,24778.0,2022
KIA,Domestic,,Niro Plus,0.0,0.0,0.0,0.0,203.0,939.0,923.0,832.0,935.0,544.0,260.0,77.0,4713.0,2022
KIA,Domestic,,EV6,115.0,1706.0,2689.0,2976.0,2864.0,1808.0,3049.0,1672.0,2281.0,2175.0,2280.0,1237.0,24852.0,2022
KIA,Domestic,,Sportage,4455.0,3781.0,4919.0,4556.0,4542.0,4513.0,3406.0,3873.0,4441.0,4950.0,5762.0,6196.0,55394.0,2022
KIA,Domestic,,Sorento,5066.0,4776.0,5435.0,5551.0,5356.0,5593.0,6940.0,5674.0,5335.0,5127.0,6656.0,7393.0,68902.0,2022
KIA,Domestic,,Mohave,406.0,950.0,852.0,1497.0,1208.0,1095.0,1125.0,1114.0,1166.0,980.0,698.0,542.0,11633.0,2022
KIA,Domestic,,New Carens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
KIA,Domestic,,Carnival,4114.0,3127.0,4065.0,5121.0,5485.0,5590.0,4901.0,4535.0,2228.0,5004.0,7565.0,7323.0,59058.0,2022
KIA,Domestic,,BongoⅢ (Truck),4520.0,6230.0,4608.0,6402.0,5655.0,4386.0,6407.0,5389.0,5303.0,5872.0,5951.0,4103.0,64826.0,2022
KIA,Domestic,,Bus,62.0,50.0,50.0,56.0,63.0,112.0,78.0,92.0,106.0,90.0,64.0,64.0,887.0,2022
KIA,Domestic,,Military,123.0,147.0,41.0,126.0,86.0,94.0,235.0,164.0,275.0,251.0,321.0,383.0,2246.0,2022
KIA,Export,,Morning / Picanto,10379.0,9663.0,11130.0,7826.0,10340.0,9348.0,9527.0,8954.0,10649.0,10256.0,10449.0,10296.0,118817.0,2022
KIA,Export,,Pride / Rio,4038.0,4121.0,4702.0,4117.0,4066.0,3609.0,6190.0,3533.0,3815.0,3969.0,5029.0,5873.0,53062.0,2022
